11110319;15022058632
11311921;15017977858
11811417;18929417326
11310305;13931236054
11312003;13915906463
11412715;15084309768
11512928;13881429811
12011920;15653796360
11111217;15011038308
11611702;18621832099
11310703;15669197323
12212618;15622821239
11112206;18983513679
12112300;13877433063
11810722;15615781133
12111926;15673271314
12110515;13848911709
11112416;15031069354
11110321;18904349852
12112400;18928363418
11712125;13960497825
11411820;15059383162
11611103;15080247527
11410203;18628061981
12010421;18962375539
11611511;15623523765
12011019;18952408498
11311700;15009690461
11311229;13949976177
12111828;13950195338
12010703;18960333107
11112015;18603309373
11310914;13935818451
11410820;13937820660
12210703;13876720290
11312426;15064627892
11112908;18974833067
11112003;13821451983
11111115;15698087021
11410703;15082681966
11211414;15671223228
11710200;13880541935
11711603;18907350082
11812801;18978658432
11810706;15087063733
11812802;15023535195
12111324;18668152894
12010605;13890402716
11312304;15622520990
11210010;13957748858
11812821;13891982464
11712215;15641994775
12110129;15085452010
11312409;13866772753
11610927;13833246195
11512308;13974570937
12211106;13866484683
11611112;18604930949
11810107;15682226940
11112709;15051134968
11411005;13902218906
11211116;15014605907
11312022;13885244346
12210508;15680720535
12010806;13813278638
11911015;18991507271
11810305;18920058215
11912417;15630507980
12212007;15091345681
11112809;13991503837
12210427;18614818998
11112415;18964807274
12010521;18942438052
11212212;15660871829
11711721;13825496694
12210516;13816578955
12011802;18987291370
12211417;18687277158
11212621;13889409221
11611617;18667249231
11610902;18654024091
11512522;13950813597
11310020;13834613733
11111304;15079603202
11410503;15687418212
11212012;18621719561
11711310;13845732810
11110711;13867433379
11912610;13963582437
11610606;18921558921
12112511;15686864496
11910806;18977282386
11611816;15671567687
12110806;18928273520
11211015;15050103259
11111618;18613460353
11810114;13949837180
11211813;18603989796
12211817;15697295343
11912728;15660300594
11110111;18903816077
11112200;18911319405
12211025;18676194473
11911807;13988508833
11411910;13846486784
12212523;18924870480
11112106;15610458103
11911424;15066206015
11511423;18656005147
12111702;18980924072
11712313;18614288867
11711521;13844156177
11612205;15097426676
11510115;18972414010
11411720;13824150273
11410910;13809059908
12210311;13808932915
12111907;18631655364
12010201;15045496448
12011508;13971686381
11111028;15695243997
11612421;15087215484
11611317;15041528785
11610700;15684045816
11212217;18986869520
11511906;13941916164
11312809;15097673852
11712216;18943927144
11510024;13976135052
11310927;15073675791
11310127;13965664105
12212700;15630709639
12210120;18958346054
11311615;15004010251
11511524;13872056675
11911012;15691496587
11610717;13995118915
11911402;15006191648
12011418;13979659683
11911118;18658431890
11812701;18949082118
11311619;13971923563
11510803;15673419018
12010417;13903524310
12111227;18985327914
11410905;15042197811
12211623;18976184464
11812423;15070332166
11310103;13816321884
11910017;15639548357
12111028;15036042990
12111107;18671435981
11211527;15025870700
11411312;15016604133
11811615;18610106228
11310110;18943199652
11210712;15011121420
11410214;13815670484
11511513;15091767921
11710218;15623346768
11612913;15066448396
11310212;13867191407
11210713;13899633547
11210514;18650644724
11911227;15663811232
11512503;13819826633
11512212;13857683633
11412917;18636223046
11511608;15099570975
12111803;18643572672
11311011;18907982518
11410003;15093350281
11212120;15622710919
11512601;13924880879
11912318;18999505149
11512713;15078834977
11512206;13916883945
12112619;13805699635
11310425;18629063473
11812410;18673636686
11612727;13830355133
11712421;13993818952
11412302;15604747830
12112622;13911532865
11510400;18644459199
11810525;15653974261
11910019;15031117856
11211422;13985564910
12212110;15041556592
11211202;13882601885
11711122;15694815599
11411829;13942881431
11211029;18676986941
11411614;18603986116
11511318;13876958194
11610109;15660112160
11811919;18633961030
12012621;18682228818
11811720;15011117135
11511710;13848331704
11810528;18630660033
11312100;18917395106
11510102;18999680234
11612811;15609768742
11210406;15066512800
11811223;18687016162
11712501;13941181346
11412001;15069982275
12210502;18971995428
12011924;18962441154
12210612;18602368649
11211016;13863625889
11912919;15074427557
11210423;13995890033
11311624;15638575006
12112613;18987624415
11710805;18677968674
12110528;13870626048
11312723;15643684197
12012421;13909407406
11112029;18685322740
11410404;18929478204
11912404;18908106812
12211320;15665186413
11711021;18968189028
11511000;15698891214
11611122;15001256579
11911700;15685475495
11410106;13876049145
12110824;18660093847
12012107;15068236084
11812422;18971543234
11812518;18935024518
11511203;15063346307
12110927;18637769897
11710319;18647249691
12210022;15042022862
12211003;13877463593
12011517;13853910784
11910202;13956409278
12112203;15028866306
11211418;13859120738
11112222;18915653755
12110902;13955823401
11411723;13804242356
11912423;15023405921
11612721;15074810279
12212815;13983501780
12210911;18679946737
11412512;15044720365
11410529;18679830367
11311524;15611561542
11411412;18618045550
12012502;15066207398
11810002;13863422390
11511814;18980635996
11111113;15644251290
11211302;13905966109
11312229;15002945019
11211428;15698372907
11911902;13880989505
11512809;15059741639
11510826;13982873533
11511413;13805315084
11411003;18922745977
12211415;15064950347
11311028;15633980855
11711728;13885966956
12011500;18941979727
11412326;13941972839
12010909;18951255896
11112606;13880795819
11210909;15052254763
11711714;15051467267
11912706;13977560856
11911800;13986404059
11610015;15690792395
11610925;15083994279
11711209;18627930507
12112900;13921608724
12112902;15651555135
11312700;15063264518
11210925;18909134675
11612909;13935911937
11611905;18993374707
12112707;15670838760
11112126;18986871484
11712922;13938113424
11511410;15665437795
11512104;15024361112
11710709;15035685329
11510407;18930958702
12010126;13841436603
11210028;18687812134
11210512;15628052977
11510902;15056215954
11512218;15609346411
12011529;13934753084
12211000;15086534755
11311108;13902596073
11712907;15020644976
12012613;15638248700
11612422;18694675683
12211502;13888156877
11110611;15037461347
11612910;13924463586
11912419;13982935548
11210011;13909557872
12211905;15629576611
11510010;13963778907
11112607;18913537836
12212927;15669666192
11511127;15641123045
11912623;18907614854
12110324;18988585952
12011917;15605980669
11712520;13848720803
11810916;15024083648
11412816;13949270728
12212719;13978258053
11910524;13910481219
11711214;15689457853
11612806;15652032545
12012116;15639234045
11412101;15600505124
11612805;15067727199
12212008;15694603232
11612918;18683156813
11812124;13815686144
11612717;15674552802
11212719;15061565341
11511625;15099875207
12111718;13949123975
12211403;13892297977
11111429;18600332576
11710215;13945549155
11812022;18990290945
11711922;18643797214
12112329;18644716340
11611903;13944671764
11911428;15098553535
12211405;13968175165
11312609;18955639487
11912507;13854197619
11710721;18653864171
12211001;18934670692
11110816;18695883703
11611223;13963900648
11110624;18630558721
11512325;18697159896
11712115;13820491699
11710209;13815125118
11512914;13959111644
11410306;15074922863
12210519;18687389223
11712128;18961133099
11112312;13866763281
11112928;13848283803
11610219;15661798348
11111715;13968713358
12211322;18917509086
11512213;13817326705
12012629;18673404616
12110800;13981604436
11910709;18637953695
12112825;15036808740
11812108;13872170639
11512017;13949333244
11612902;13885393179
11611410;18987365407
11512823;15035025121
12211619;18600565512
12111621;13990246914
11311215;18603731574
11310719;13986084233
11210418;18690429590
11910910;15678864028
12111401;15087423983
11710328;18689937217
11111727;13860021464
11911609;18674936591
11410520;15049514536
11210503;18913957932
12011310;15692037530
11612520;13960406694
12010010;18628521261
12110925;15017307252
11610812;13892780356
11611609;13863451067
12211404;15036461258
12010114;18678743295
12212423;18676352982
11810411;18697569508
11911319;15697716653
11811618;15051112476
12011126;18908287035
11612710;13962668922
12012809;18630883140
12011206;18618114148
11411014;18647979883
11212228;18971216787
12111303;18937157948
11112406;15621313057
11112214;18605231640
12110502;13987398085
11810712;15092302621
11311904;15005896783
11810727;18996293617
11212025;13928101294
11110325;13990824090
11511007;13979841817
12111027;13923207645
11312113;18941514162
11311326;13829954971
11310908;13844681925
11810204;15069443206
11112611;13839324198
11911416;15057947264
11511019;15084888189
12212520;15071044773
11611812;13934358401
11310722;18912693787
11810110;15088879110
11810719;18608114189
11711207;18931198598
11411022;18649055055
11312522;15007334154
11811908;15059214621
11710812;18922417437
11810907;13818250928
11111203;18989797324
11310827;18936275779
11111801;18966070898
11411127;18945455832
11410413;13844258588
12210019;18974863624
11912109;18946575272
11711516;15071536983
11110502;15053833226
11811626;18937643936
12011525;18988482692
11711129;18667175067
11410806;13952606129
12012028;15693789626
11711304;18603683635
11111906;18906327698
11210921;18687747201
11112718;15696020889
11210513;18685251708
12212112;18644263375
11410208;13992952835
11611029;15647649410
12212302;18937114201
11710903;13885753171
11411716;13839866372
12210904;15633087233
12111620;18678923634
12011005;15082906238
11411217;18913371070
11410326;18687089220
11510005;15649764801
11412110;13907947978
12112114;18911514543
12112222;18962148638
11510629;15078677864
11310514;13959351161
11711321;15612455594
11410708;13979147586
12110728;18606430869
12112115;15086986800
11611408;15651274265
11410313;13934274717
12112827;13901526703
11210611;18967603677
11110313;13965685007
11410027;13864597380
11812319;15006794564
11511914;18976035237
11812905;13924787705
11812226;18979820269
11812011;13842183816
11412919;13915520945
11510606;18688985462
11211012;15033727825
11610012;18950665504
11411506;18699556584
12210114;18605924146
11612606;13861013178
11512521;18928820996
11410007;18691284519
11512220;18692168525
11610603;15661025568
11812213;13884540617
11910404;13906794354
11110209;13898155043
12112420;15621794465
11110923;13821706846
12111125;18604808591
11311914;15086743807
12012001;18908905381
12012712;18639347903
12111022;13809404711
11311115;15080256415
11210928;18664669055
12210320;18977785520
11710900;13836235059
11912220;18686914320
12111519;18603455227
11411706;18651835501
11710729;15690813331
11310924;13965241362
11411211;15052391875
11112716;15664059213
11912112;13999858015
11312223;18634713970
11811901;13961013521
11110226;15073848489
12210821;13808031042
11210316;18615409124
11411326;15054504848
12210926;18686339281
12011706;13820591356
11411124;18932304528
11111024;13950610498
11810014;15661971857
11912616;18610065255
12111607;18919266551
11211915;13871926181
11510812;13844791357
11210219;13955068968
11811718;13872012534
11211904;15002712259
11910127;18601703786
12210916;18693379558
12112013;18910613781
12112802;13826123601
11412615;18677768520
11111829;15005616385
12012726;15640956081
11110410;15653633429
11511728;18630096502
12210029;13960918549
12111202;13855084716
11411320;15017659962
11511902;15070802434
11112503;13844751765
11512800;15696096714
11711716;15067667014
11811816;18950729224
11910725;18981600745
11911411;13898229676
12011115;15666294015
11311510;15010716872
11912900;15064462930
11312823;15694798702
12211621;15023695830
11712400;13855733112
11711218;13963049796
11611225;13800724495
11611117;15008520109
11710621;13826275879
11911206;15060104803
11210628;13911676010
12210722;15076744537
11211615;18924078589
11610802;18903294883
11612023;18982417146
11311818;18946478788
11111703;13902792173
11210524;18668906200
12111922;13913540869
11210307;15068585157
11912729;15012145938
11210724;15034757254
12212519;13913682824
12011017;13846951812
11711517;13852281965
11810008;13829205071
11210706;13883890984
11411213;13890220609
11710100;13913466199
11310711;13830026419
12110710;18965536051
11410600;13830653355
12212516;15036759293
11410915;15618203439
11910808;13901142432
11510516;13904943158
11812101;18659494427
11610809;15057827326
11410907;13973963674
11710213;15690572094
11110407;13928637245
11211902;18680749663
11111424;15085116120
11711115;15621142637
11310220;13927562806
11410122;18665857267
11412417;18663855859
11210312;13825820064
11811124;18947053480
12010920;15021189476
11812908;15688018946
11311223;13947865508
11111609;18673422309
11610829;13957711628
12111228;15061819814
11512607;13961123893
11412600;18981092712
11510129;13943189492
11311306;13821047811
11212203;13956614701
12111524;18632801398
11711509;13993214232
11610903;18672794124
11112317;18900813304
11111206;15660272878
11512419;13891465941
11912012;18938086436
11911722;18968522668
11612314;13940007283
12012601;13916281841
11512702;18968451760
12211729;15620510105
11911407;18618885717
12112206;13829631725
11511421;13935686416
11111624;13889199951
11311313;13886365952
11410411;13956678456
12212528;18974814682
12011011;15652825716
11612829;15045884000
12010216;15683516519
12010024;18652217119
12112920;18620119860
11610322;13851038298
11411810;18648771704
12212622;15657449973
11310607;13870705830
12111814;15003660263
11911913;15098824410
12012023;15604491880
11110306;15640275929
11210013;15699277820
12211926;15014782909
12210804;18620772002
11712725;15014021450
11410308;15052390956
11412126;15006083021
11210923;15098913299
11411011;13862391062
11911822;18985524552
12011102;13875091436
12012128;15052905135
11910305;13973701454
12110813;13928811240
12111726;15646720643
11412215;13930330234
11410104;18658582425
12211323;13857780312
11910007;15648162947
11712901;15668995243
11612201;18936952957
11211004;15694244602
11212015;13864072467
11712513;13825405039
11210225;15080012926
11112303;15079523863
12210416;13866742389
11510914;18662243923
12012818;13835332483
12212709;15697366927
12210614;15660589740
11610619;18637811038
